Año	Mes	Dia	Hora	Min	Seg	Lat	Lon	Profundidad	Magnitud
2003	6	22	11	39	3,9	-30,682	-71,722	15	3,6
2003	6	22	12	1	19	-30,689	-71,587	32	2,4
2003	6	22	12	23	59	-30,849	-71,803	14,1	3,9
2003	6	22	13	55	9,5	-30,757	-71,831	12,7	3,9
2003	6	22	15	43	23,9	-30,655	-71,685	27,8	3,9
2003	6	22	17	21	57,6	-30,744	-71,703	29,5	3,4
2003	6	22	19	13	55,5	-30,731	-71,691	17,4	4,1
2003	6	22	19	41	10,9	-30,757	-71,852	15,1	3,2
2003	6	22	20	21	38,6	-30,605	-71,751	25	3,3
2003	6	22	20	56	48,3	-30,715	-71,745	9,2	3,5
2003	6	22	21	8	38,6	-30,586	-71,682	15,9	4
2003	6	22	22	34	10,7	-30,757	-71,803	9,8	3,2
2003	6	23	0	13	19,2	-30,646	-71,593	32,7	3,7
2003	6	23	1	14	45	-30,644	-71,736	15,1	3,7
2003	6	23	8	22	42,5	-30,664	-71,696	30,9	3,7
2003	6	23	8	25	50,4	-30,691	-71,537	27,5	3,4
2003	6	23	8	56	2,7	-30,687	-71,661	32,4	2,3
2003	6	23	9	5	59,3	-30,716	-71,709	25	3,5
2003	6	23	9	29	28,6	-30,660	-71,610	31,2	3,3
2003	6	23	9	32	21,6	-30,782	-71,799	28	3,5
2003	6	23	9	39	52,7	-30,730	-71,750	9,9	3,6
2003	6	23	13	23	21,3	-30,588	-71,542	40,1	3,1
2003	6	23	14	20	45	-30,665	-71,684	13,6	3,6
2003	6	23	16	1	14,2	-30,754	-71,791	25	3,4
2003	6	24	1	44	20	-30,630	-71,557	35,5	3,1
2003	6	24	1	53	42,6	-30,800	-71,726	34,8	3,1
2003	6	24	2	24	22,4	-30,637	-71,597	34,4	3,7
2003	6	24	3	40	28,5	-32,770	-71,803	29	3,4
2003	6	24	3	52	52,9	-33,838	-72,146	37,9	3,1
2003	6	24	5	49	21,3	-30,761	-71,684	17,3	3,5
2003	6	24	8	47	50,9	-30,604	-71,621	35	4
2003	6	24	9	5	40,5	-30,745	-71,707	16,4	3,7
2003	6	24	11	27	23,2	-33,234	-71,139	64	2,6
2003	6	24	17	26	17,7	-32,919	-72,193	28,9	3,3
2003	6	24	19	31	0,7	-29,571	-71,191	51	4,5
2003	6	24	20	17	45,9	-30,814	-71,791	8,1	3,7
2003	6	25	2	7	59,7	-30,706	-71,715	22	3,5
2003	6	25	4	51	37,5	-32,624	-71,765	30,2	3,1
2003	6	25	5	45	7,7	-30,730	-71,819	14,4	3,4
2003	6	25	7	18	47,3	-30,732	-71,742	26,6	3,3
2003	6	25	11	53	16,8	-30,724	-71,774	34,7	2,5
2003	6	25	12	0	54,7	-30,681	-71,758	15,1	3,8
2003	6	25	20	13	33,8	-32,389	-71,356	48,7	3,6
2003	6	26	1	25	45,9	-30,672	-71,709	15	3,9
2003	6	26	1	40	17,5	-30,780	-71,847	15	3,4
2003	6	26	4	52	7	-30,928	-71,792	30,5	3,6
2003	6	26	7	30	27,4	-30,758	-71,718	10,3	3,6
2003	6	26	8	35	4,5	-30,633	-71,503	34,7	2,6
2003	6	26	11	0	22	-32,724	-71,838	13,9	3,2
2003	6	26	12	46	17,5	-30,743	-71,671	15	3,6
2003	6	26	12	57	28,2	-30,726	-71,694	27	3,2
2003	6	26	17	37	45,8	-30,552	-72,221	28,8	4,7
2003	6	26	21	6	7,3	-30,687	-71,751	15,3	2,4
2003	6	27	0	46	27,5	-30,572	-72,184	15,4	3,6
2003	6	27	1	56	56	-32,265	-70,780	66	2,8
2003	6	27	5	39	49,4	-30,630	-71,612	33,8	3,4
2003	6	27	16	4	13,7	-30,678	-71,723	13,7	3,6
2003	6	27	21	7	40	-30,628	-71,650	34,4	4,4
2003	6	28	3	56	54,3	-30,636	-71,579	33,4	2,4
2003	6	28	8	30	56,4	-31,845	-70,339	111,3	3
2003	6	28	11	10	8,6	-30,621	-71,681	30,6	3,5
2003	6	28	21	21	30,9	-31,740	-70,601	0,7	3,5
2003	6	29	0	47	12,1	-30,648	-71,577	39,1	3,1
2003	6	29	0	48	16,8	-30,829	-71,847	16	3,1
2003	6	29	4	14	15,7	-30,758	-71,786	15,2	3,2
2003	6	29	6	32	36,4	-30,697	-71,772	18	3,4
2003	6	29	8	21	51,9	-30,840	-71,761	3	3,3
2003	6	29	14	9	22,3	-30,703	-71,751	18	3,3
2003	6	29	18	59	51	-30,856	-71,982	8	3,8
2003	6	30	1	24	56,5	-30,678	-71,558	41,2	3,5
2003	6	30	2	39	32,7	-30,685	-71,763	14,8	2,1
2003	6	30	4	19	20,2	-30,631	-71,543	44,8	3,2
2003	6	30	7	43	7,2	-30,858	-71,807	25	3,6
2003	6	30	10	47	53,2	-30,684	-71,724	25	4,3
2003	6	30	14	34	7,9	-33,556	-71,997	11,1	3,3
2003	6	30	18	15	45,5	-33,137	-70,258	5,2	3,6
2003	7	1	2	27	55,9	-30,837	-71,792	31,1	3,6
2003	7	1	5	47	26,4	-32,295	-71,554	55,1	2,8
2003	7	2	6	1	57,5	-31,716	-71,332	45,2	2,8
2003	7	2	10	23	7,4	-32,233	-71,680	25,9	3,6
2003	7	3	4	46	16,6	-32,083	-69,462	160,8	3,1
2003	7	3	17	45	41,1	-30,724	-71,666	27,8	3,6
2003	7	3	21	32	7,7	-33,770	-71,249	49	2,7
2003	7	4	0	4	16,6	-29,451	-71,700	45,4	3,6
2003	7	4	3	52	22,3	-30,840	-71,827	26,3	4,4
2003	7	4	4	57	45,3	-30,798	-71,665	38,1	3,2
2003	7	4	6	49	52,5	-30,850	-71,614	70,7	2,9
2003	7	4	7	7	50,1	-30,882	-72,044	22,7	4
2003	7	4	7	54	27,8	-30,843	-71,823	15	3,7
2003	7	4	17	0	33	-32,585	-70,704	92,6	2,4
2003	7	4	20	3	41,2	-30,727	-71,673	17,7	3,5
2003	7	4	23	2	44,6	-31,051	-72,062	4	4
2003	7	5	0	46	5,6	-30,652	-71,704	36,1	3,8
2003	7	5	2	45	23,5	-30,808	-71,805	35	3,8
2003	7	5	4	12	6,3	-31,350	-71,757	55	2,9
2003	7	5	5	6	54,7	-33,742	-70,575	87,9	2,8
2003	7	5	13	26	49,6	-32,157	-70,379	121,6	3,6
2003	7	5	14	14	2,1	-30,603	-71,603	34,1	3,9
2003	7	6	5	38	3,5	-32,016	-69,721	143,7	3
2003	7	6	8	26	58	-32,985	-72,125	15	3,5
2003	7	6	12	1	35,8	-30,848	-71,814	25,8	3,8
2003	7	6	19	32	59,3	-33,141	-70,280	6,1	3,8
2003	7	7	1	46	15,2	-30,727	-71,674	12,4	3
2003	7	7	2	3	24,1	-31,805	-69,846	152,2	2,7
2003	7	7	4	24	38,8	-30,714	-71,603	33,1	2,9
2003	7	7	6	55	17,5	-31,621	-69,950	156,3	3,1
2003	7	8	8	17	37,1	-32,160	-71,713	20	3,8
2003	7	8	9	43	40,7	-32,439	-70,089	120,8	3,2
2003	7	8	21	53	40,3	-31,721	-69,348	110	3,2
2003	7	9	2	19	7,9	-33,407	-72,372	37,2	3,8
2003	7	9	10	53	35	-30,671	-71,749	20	3,4
2003	7	9	19	31	5,1	-32,710	-71,514	24,2	3,8
2003	7	9	20	0	26,6	-32,715	-71,471	23,8	3
2003	7	10	3	26	21	-31,699	-70,305	124,7	2,8
2003	7	10	13	12	33,8	-32,174	-71,131	76,9	2,6
2003	7	11	4	36	7,7	-32,137	-70,836	75,3	2,6
2003	7	11	4	58	33,8	-30,829	-71,974	5	3,5
2003	7	11	9	8	15,8	-33,628	-70,129	110,8	2,2
2003	7	11	23	46	57,7	-31,865	-70,163	123,3	2,8
2003	7	12	17	17	40,5	-28,958	-70,485	91,3	3,1
2003	7	12	23	9	28,6	-30,666	-71,662	31,7	4,5
2003	7	13	0	49	13,3	-30,606	-71,770	17,7	4,3
2003	7	13	6	8	12,2	-33,367	-71,333	54,8	4,3
2003	7	13	9	57	27,4	-30,610	-71,740	26,6	3,5
2003	7	13	10	32	56,6	-30,633	-71,248	53,1	3,6
2003	7	14	3	29	49	-30,863	-71,813	15	3
2003	7	14	3	41	52,7	-32,878	-70,213	122,6	2,3
2003	7	14	3	43	15,5	-30,656	-71,615	30,4	3,3
2003	7	14	10	6	59,8	-31,709	-71,095	73,1	2,7
2003	7	14	19	19	13,6	-33,149	-70,247	1,1	2,9
2003	7	15	0	17	47,2	-30,641	-71,697	10,7	2,6
2003	7	15	6	8	4,9	-30,863	-72,297	24,8	4,4
2003	7	15	9	20	16,5	-33,194	-70,618	91,3	3,3
2003	7	16	12	20	59,7	-32,546	-71,954	8,3	3,4
2003	7	17	7	9	45,4	-30,720	-71,691	10,1	3,3
2003	7	17	8	3	37,7	-30,530	-71,631	28	2,9
2003	7	18	8	2	19,5	-30,651	-71,580	34,7	4,2
2003	7	19	6	12	43,2	-33,924	-72,222	37,5	3,3
2003	7	19	9	26	12,7	-32,661	-71,760	23,4	3,7
2003	7	20	2	33	48	-30,922	-72,078	35,8	3,4
2003	7	20	6	50	15,8	-33,145	-70,375	105,9	2,6
2003	7	20	8	44	59,1	-30,555	-71,712	29,2	3,8
2003	7	20	11	11	42,9	-31,576	-69,901	139,3	3,5
2003	7	20	11	35	53,5	-31,068	-70,800	79,9	3,9
2003	7	20	22	2	33	-30,966	-72,149	15	3
2003	7	21	4	32	57,6	-29,835	-71,036	61,9	2,9
2003	7	21	14	18	27,7	-32,145	-71,738	10,7	4,2
2003	7	22	16	27	11,8	-30,882	-72,015	3,7	3,5
2003	7	23	2	4	46	-32,382	-72,212	35	3,3
2003	7	23	6	33	57,7	-32,319	-72,207	32,1	4
2003	7	23	8	58	23,1	-30,739	-71,583	33,2	3,7
2003	7	23	18	23	53,1	-33,155	-70,249	2,9	3,4
2003	7	23	18	46	20,5	-32,383	-72,255	30,7	3,9
2003	7	23	22	46	16,4	-31,788	-69,981	139,3	2,9
2003	7	23	23	28	20,9	-32,406	-72,155	36,1	3,6
2003	7	24	0	16	46,3	-32,389	-72,179	26,4	4,1
2003	7	24	1	22	22,8	-32,420	-72,084	5,3	4
2003	7	24	4	44	52	-32,391	-72,194	31,4	3,5
2003	7	24	5	48	44,3	-32,390	-72,079	3,5	3,4
2003	7	24	8	45	14,3	-32,289	-72,139	29,3	4
2003	7	24	9	50	59,6	-32,289	-72,094	3,3	3,3
2003	7	24	10	50	46	-32,399	-72,146	23,2	4
2003	7	24	11	53	11,3	-32,273	-72,168	32,8	4,4
2003	7	24	12	43	52,5	-32,348	-72,040	3,9	3,4
2003	7	24	13	49	36,8	-32,429	-72,084	7,2	4
2003	7	24	16	23	28,2	-32,432	-72,057	2,2	2,9
2003	7	24	17	43	23,5	-33,150	-70,281	5,7	3,3
2003	7	24	18	49	54	-32,306	-72,130	3,7	3,8
2003	7	25	5	57	20,9	-33,008	-72,230	15	3
2003	7	25	12	25	20	-32,278	-72,109	39,9	2,9
2003	7	25	14	40	33,8	-32,183	-72,106	1,4	3,5
2003	7	25	15	5	6,6	-32,409	-72,143	2,7	4,2
2003	7	25	16	9	40,2	-32,287	-72,330	32,8	3,5
2003	7	25	17	25	29,1	-32,460	-72,235	34,8	3,3
2003	7	26	11	50	10,5	-32,403	-72,150	5,5	3,6
2003	7	26	13	42	58,2	-30,736	-71,734	17	2,4
2003	7	26	22	38	41	-32,150	-72,073	2	3,5
2003	7	27	8	28	25	-32,136	-71,916	29,1	4,1
2003	7	27	20	24	24,9	-31,665	-70,579	14,2	2,4
2003	7	27	20	57	10,6	-32,140	-71,916	19,2	3,5
2003	7	28	3	10	9,6	-30,642	-71,369	56,6	2,3
2003	7	28	6	53	22,2	-33,989	-70,615	91,1	2,6
2003	7	28	17	51	45,6	-32,157	-72,081	11,7	3,1
2003	7	28	18	13	55,7	-28,294	-70,937	42,7	4,3
2003	7	29	0	43	44	-33,006	-70,287	100,4	2,1
2003	7	29	17	37	33,4	-32,585	-71,840	31,7	2,9
2003	7	29	17	45	26,2	-33,150	-70,271	7,7	3
2003	7	29	22	10	29,9	-33,347	-70,995	73,3	2,4
2003	7	30	9	59	33,5	-33,658	-71,824	37,8	3,3
2003	7	30	12	51	34,9	-32,359	-72,108	3,2	3,6
2003	7	30	14	51	32,5	-33,073	-70,459	97,6	2,4
2003	7	30	15	32	32	-31,307	-71,519	62,7	2,6
2003	7	31	9	57	14,3	-32,501	-71,927	8,3	3,4
2003	7	31	17	56	27,9	-33,141	-70,284	5,6	3,6
2003	8	1	2	35	34,6	-30,908	-71,431	56,7	3
2003	8	1	3	57	58,6	-32,173	-71,989	2,5	2,6
2003	8	1	8	26	21,3	-28,826	-71,339	5,8	4,1
2003	8	1	11	3	58,1	-30,683	-71,605	31,6	3,6
2003	8	1	16	2	43,3	-30,972	-69,091	136,6	3,2
2003	8	2	13	14	14,8	-31,563	-69,788	136,2	3,7
2003	8	3	1	12	56,8	-28,843	-71,441	37,5	3,9
2003	8	3	15	28	10,9	-31,837	-71,560	44,5	4
2003	8	4	17	31	11,4	-33,396	-71,768	35,7	3,2
2003	8	5	0	50	53,2	-30,412	-72,247	34	4,1
2003	8	5	2	33	31,4	-33,908	-71,395	47,1	3,9
2003	8	5	6	35	44,9	-31,437	-70,094	118,3	2,6
2003	8	6	8	7	32,6	-31,776	-70,133	125,2	2,4
2003	8	6	21	39	31,5	-33,941	-70,592	89,6	3,9
2003	8	7	9	34	29,5	-30,187	-71,083	40,3	2,2
2003	8	7	15	59	17,7	-30,322	-72,173	8,6	3,4
2003	8	8	2	34	26,7	-29,469	-71,425	44,6	3,3
2003	8	8	7	52	44,2	-29,334	-70,282	116	4,6
2003	8	8	17	54	25,7	-33,150	-70,286	5,8	3,6
2003	8	9	0	50	24,7	-32,990	-70,182	97,6	2,4
2003	8	9	11	34	25,7	-30,675	-71,711	30,8	3,4
2003	8	10	1	10	21,3	-30,842	-71,686	15	3,7
2003	8	10	1	15	3,2	-32,428	-71,664	28,1	2,9
2003	8	10	6	6	30,5	-33,119	-70,424	101,1	3,7
2003	8	10	6	59	39,6	-32,577	-71,702	32	3,8
2003	8	10	20	39	13	-30,800	-71,747	2,2	3,6
2003	8	11	9	44	58,3	-33,813	-71,990	7	3
2003	8	11	14	16	42,7	-28,405	-70,537	55,9	4,1
2003	8	12	3	11	16,9	-29,868	-72,590	33,2	4,1
2003	8	12	5	35	9,8	-33,481	-71,396	47	2,6
2003	8	12	17	44	22,3	-33,135	-70,264	2,1	3,6
2003	8	12	19	48	40,8	-31,490	-71,385	53,8	4,1
2003	8	12	20	31	42,4	-33,137	-70,262	7	3,5
2003	8	12	23	24	38,1	-32,955	-70,930	73	3,4
2003	8	12	23	37	54,1	-28,584	-71,375	10,1	3,1
2003	8	13	16	17	10	-33,338	-70,582	84,5	2,7
2003	8	14	9	38	13,6	-30,627	-71,684	25,6	3,3
2003	8	14	19	39	6,6	-30,752	-70,900	69,3	4
2003	8	15	6	53	16,7	-29,868	-71,378	49,6	3,8
2003	8	16	6	33	33,9	-31,536	-71,475	69	2,9
2003	8	16	8	26	54,5	-30,689	-71,700	12,3	3,4
2003	8	16	10	14	34,8	-33,719	-71,133	64,4	2
2003	8	16	18	43	49,2	-29,919	-71,352	45,5	3,6
2003	8	16	22	15	19,5	-32,876	-70,233	113,7	2,2
2003	8	16	22	58	5,9	-33,573	-71,062	66,4	3
2003	8	17	0	42	58,9	-30,882	-71,674	7,8	2,9
2003	8	17	4	7	16,6	-30,766	-71,720	10,1	3,6
2003	8	17	7	48	25,6	-31,693	-70,093	136,8	3,1
2003	8	17	11	6	23,7	-31,331	-69,509	140	2,9
2003	8	17	14	3	2,9	-32,995	-72,082	29,7	3,5
2003	8	17	15	29	25,2	-30,395	-71,254	61,8	3
2003	8	18	0	25	44,9	-31,766	-70,766	102,6	2,6
2003	8	18	1	55	21,4	-31,047	-71,372	64,5	3,2
2003	8	18	6	3	9,4	-33,822	-70,322	97,5	2,4
2003	8	19	6	8	28,5	-33,661	-70,820	75,9	2,3
2003	8	19	21	25	0,9	-33,429	-72,348	1,6	3,4
2003	8	19	23	7	1,4	-32,652	-70,125	116,9	2,6
2003	8	20	6	39	42,2	-31,061	-71,445	45,8	4
2003	8	20	17	55	27,4	-33,128	-70,274	3,8	3,5
2003	8	20	21	1	37,5	-32,673	-71,546	53	2,6
2003	8	22	1	26	52,2	-29,889	-71,637	32,9	3,2
2003	8	22	4	28	28,9	-30,859	-71,510	68,3	2,8
2003	8	22	11	49	43,2	-28,551	-69,811	100	2,8
2003	8	22	16	22	33,6	-33,459	-70,657	82,8	2,4
2003	8	22	17	17	49,7	-32,586	-70,246	103,3	3,9
2003	8	22	18	3	31,8	-33,614	-72,037	11,1	4,4
2003	8	22	20	23	19,9	-33,146	-70,267	4	3,4
2003	8	22	22	48	24,1	-32,643	-71,639	35	3,4
2003	8	23	5	50	27,2	-30,459	-70,813	77,4	2,1
2003	8	23	15	26	7,2	-32,483	-69,518	171,1	3,4
2003	8	23	20	30	25,7	-33,922	-70,438	112,4	3
2003	8	24	6	3	39	-32,703	-70,356	92,6	2,4
2003	8	25	10	45	0,7	-33,407	-72,008	39,1	3,3
2003	8	25	17	17	19,2	-31,409	-69,592	146,6	3
2003	8	25	18	1	4,8	-32,634	-71,652	23,5	3,9
2003	8	26	0	16	58,1	-33,095	-69,879	101,3	2,8
2003	8	26	18	56	34,8	-30,958	-71,754	25,6	3,7
2003	8	26	19	42	15,9	-33,139	-70,269	1,6	3,4
2003	8	26	23	56	47,1	-31,752	-70,752	14,4	3,3
2003	8	27	1	54	7,4	-29,097	-70,469	14,3	4
2003	8	28	7	42	57,7	-33,661	-70,351	110	2,1
2003	8	28	21	29	27,4	-32,329	-71,790	24	3,4
2003	8	29	8	56	20,9	-32,851	-70,160	108,1	3,3
2003	8	29	19	19	14,8	-32,645	-70,430	0	3,6
2003	8	30	1	50	55,7	-30,686	-71,671	11,6	3,5
2003	8	30	10	47	11,7	-30,908	-71,271	64	2,6
2003	8	30	14	14	29,6	-32,720	-71,755	30,6	3,1
2003	8	30	23	50	53	-30,742	-71,601	31,8	2,5
2003	8	31	4	38	51	-30,566	-72,024	2	3,2
2003	8	31	22	13	36	-30,693	-71,600	31,8	3
2003	9	1	5	36	53,7	-30,776	-71,702	32,4	3,5
2003	9	1	14	0	23,1	-32,323	-71,058	85	2,4
2003	9	2	18	14	51,2	-31,851	-70,187	120,3	3,1
2003	9	2	19	31	28,4	-33,013	-70,220	95,9	2,9
2003	9	3	7	0	46,3	-32,696	-71,480	24,7	3,2
2003	9	3	15	12	51,7	-30,771	-71,328	64	2,7
2003	9	4	0	42	30,8	-32,521	-71,606	58,6	2,7
2003	9	4	4	34	3,8	-32,202	-71,144	62,7	2,5
2003	9	4	13	9	5,3	-28,508	-70,611	97,4	4,2
2003	9	4	14	5	3	-32,129	-70,132	117	2,9
2003	9	4	18	6	44,9	-33,154	-70,266	4	3,1
2003	9	4	22	56	51,7	-32,721	-71,782	30,2	3,1
2003	9	5	1	54	12,9	-33,402	-71,313	57	2,4
2003	9	5	7	43	45,7	-30,746	-71,659	31,6	3,1
2003	9	5	18	59	49,4	-32,940	-71,969	0,9	3,4
2003	9	5	21	45	37,8	-30,727	-71,671	25,5	3,1
2003	9	5	22	36	40,1	-32,965	-72,031	10,1	3,1
2003	9	6	13	42	7,9	-31,459	-70,896	80,8	2,7
2003	9	6	21	13	13,1	-33,801	-70,368	105,1	2,8
2003	9	7	2	38	40,3	-32,986	-72,101	37,6	3,8
2003	9	7	3	21	47,7	-32,974	-72,150	37,7	3,9
2003	9	7	9	24	1,8	-33,192	-70,317	100	3,2
2003	9	7	11	0	28,6	-30,733	-71,748	11,6	3,7
2003	9	8	11	58	0,5	-32,567	-71,684	28,3	3,5
2003	9	8	13	17	29,9	-33,560	-70,755	80,5	2,8
2003	9	8	16	14	51,2	-32,161	-70,892	91,7	2,9
2003	9	8	18	1	51,7	-32,808	-71,115	59,2	3,3
2003	9	8	21	12	24,3	-33,611	-71,107	65,5	2,6
2003	9	9	10	40	44,4	-30,543	-71,600	87,6	3,1
2003	9	9	19	31	37,7	-32,911	-71,613	59,6	3,1
2003	9	9	21	38	42,3	-33,164	-70,253	5,8	3,1
2003	9	10	9	6	22,1	-31,754	-70,585	107,4	2,8
2003	9	10	19	32	11,8	-32,033	-70,020	120	2,3
2003	9	11	17	48	24,9	-33,185	-70,300	5,6	3,2
2003	9	11	21	34	10,6	-32,962	-71,948	4,1	3,4
2003	9	12	0	3	24,5	-32,489	-70,784	76,4	2,5
2003	9	12	7	39	26,9	-30,851	-71,805	22,7	3,7
2003	9	12	21	10	41,3	-29,574	-71,308	28,2	3,6
2003	9	13	4	31	58,6	-32,829	-72,945	14,9	3,3
2003	9	13	8	30	15,9	-32,056	-70,197	122	2,8
2003	9	13	17	36	2,9	-33,869	-70,029	5,5	2,7
2003	9	14	20	35	13	-33,963	-70,871	82,7	2,8
2003	9	15	1	47	16,1	-33,657	-70,056	6,8	3
2003	9	15	7	56	46,3	-30,917	-72,140	40	4,3
2003	9	15	19	44	18,1	-33,110	-72,125	32,7	3,6
2003	9	15	22	39	9	-33,114	-72,101	31,6	3,3
2003	9	16	4	27	4,9	-28,588	-70,348	89,7	3,5
2003	9	17	15	6	3,7	-29,242	-71,689	47	4
2003	9	17	17	24	15,5	-30,901	-71,301	57,2	3,5
2003	9	17	20	44	58,3	-33,152	-70,252	0,6	3,3
2003	9	17	21	15	14,5	-32,598	-71,727	27,5	3,4
2003	9	19	5	6	34,6	-33,564	-72,029	38,4	3,2
2003	9	20	2	57	57,7	-33,693	-71,832	23,3	3,2
2003	9	20	13	6	18,1	-33,235	-72,299	35,7	4,9
2003	9	20	13	32	47	-32,185	-71,893	44,6	3,1
2003	9	21	16	47	18,4	-30,705	-71,741	14,7	3,9
2003	9	21	22	39	26,7	-33,002	-72,188	32,2	4,2
2003	9	22	19	44	4	-32,072	-69,781	128,4	2,7
2003	9	25	8	27	45,9	-31,487	-69,209	140	3,2
2003	9	25	11	10	57	-32,551	-70,267	103,2	3,7
2003	9	26	0	9	4,1	-31,689	-70,154	138,4	2,9
2003	9	27	12	48	19,7	-31,784	-69,782	130	3,1
2003	9	29	4	49	1,7	-31,524	-69,796	133,3	2,6
2003	9	29	4	58	19,5	-31,975	-70,169	123,6	2,6
2003	9	29	9	15	44,3	-32,572	-69,013	0	3,3
2003	9	29	10	15	24,8	-29,841	-71,601	24,8	3,3
2003	9	30	2	56	56,9	-32,108	-71,635	6,5	3,2
2003	9	30	8	53	45,1	-32,403	-70,010	121,1	2,4
2003	9	30	23	11	37,1	-31,564	-69,949	134,3	3,7
2003	10	1	1	45	25,4	-31,763	-71,178	47,9	3,6
2003	10	1	4	1	47,3	-30,666	-71,253	46,3	3,8
2003	10	1	15	3	29,2	-32,807	-70,870	71,8	3,6
2003	10	2	4	10	8,5	-30,026	-71,620	28,8	4,6
2003	10	2	12	20	32,7	-31,708	-69,856	133,3	3,2
2003	10	3	18	59	50,7	-32,072	-70,787	61,1	3,1
2003	10	4	10	13	40	-30,988	-71,328	62,3	3,8
2003	10	4	12	2	34,2	-29,837	-71,943	29,6	3,7
2003	10	4	14	50	38,5	-33,973	-70,257	123,2	3,6
2003	10	4	16	27	55,5	-33,190	-70,398	96	2,3
2003	10	4	18	44	50,5	-33,032	-70,260	96,3	2,6
2003	10	4	23	54	46,9	-30,793	-70,016	130,2	3,1
2003	10	5	2	51	21,5	-30,733	-71,598	39,8	3,9
2003	10	5	17	33	7	-33,144	-70,249	1,9	3
2003	10	6	1	51	6,6	-31,417	-69,416	145,7	3,8
2003	10	6	2	53	56,9	-31,774	-70,538	110,2	2,8
2003	10	6	12	51	27,7	-31,114	-70,610	13,5	3
2003	10	6	20	18	37,5	-32,726	-71,521	25	3,3
2003	10	6	21	33	59,3	-30,833	-71,597	38,6	3,2
2003	10	7	0	36	1	-33,026	-70,419	9,5	2,6
2003	10	7	6	17	59,6	-30,612	-72,018	1,3	3,4
2003	10	7	12	5	47,8	-30,710	-71,741	16	3
2003	10	8	1	37	43,7	-33,043	-70,478	104,6	2,5
2003	10	8	8	49	56	-32,076	-70,269	124,3	2,8
2003	10	8	13	38	58,4	-31,790	-69,858	137,2	2,9
2003	10	8	15	14	54,4	-32,261	-70,207	108,8	2,5
2003	10	8	17	10	23,8	-31,649	-69,685	145,8	3,2
2003	10	8	17	49	50,4	-33,140	-70,247	5	3,8
2003	10	9	9	22	53,8	-28,061	-69,264	120,2	3,5
2003	10	9	14	49	43,4	-33,684	-70,618	22	2,8
2003	10	9	16	3	56,2	-29,328	-71,289	47,3	4,2
2003	10	9	18	10	8,3	-29,607	-69,718	142,7	3,4
2003	10	9	23	42	7	-33,942	-70,481	11,2	2,1
2003	10	11	4	42	49,6	-32,656	-71,626	28,1	3,2
2003	10	12	5	21	48,1	-32,495	-70,635	99,2	2,2
2003	10	12	19	53	45,8	-33,940	-70,467	11,8	2,7
2003	10	13	12	7	8,7	-30,729	-70,937	74,4	3,3
2003	10	14	10	2	1,5	-31,270	-69,685	156,5	2,9
2003	10	14	13	14	10,8	-32,534	-72,762	26	2,6
2003	10	14	22	40	56,3	-32,147	-70,902	88,4	2,1
2003	10	17	0	10	24	-31,498	-70,663	105,2	2,6
2003	10	17	17	0	19	-32,163	-71,193	81,8	3,2
2003	10	18	4	45	37,4	-32,363	-69,657	116,3	2,5
2003	10	19	0	13	40,3	-33,032	-70,255	95,5	2
2003	10	19	2	24	9,9	-31,596	-70,848	101,5	2,8
2003	10	19	4	35	57,3	-28,340	-70,068	95	4,4
2003	10	19	5	2	12,8	-31,241	-69,384	152,1	3,6
2003	10	19	12	31	49,2	-30,812	-71,559	35,3	2,9
2003	10	19	15	23	54,9	-32,114	-70,728	79,8	2,6
2003	10	19	23	29	27,2	-31,697	-69,831	137,4	3
2003	10	20	7	31	36,8	-32,225	-69,931	124,7	3,9
2003	10	20	7	41	35,6	-32,217	-69,895	118	3,5
2003	10	20	11	15	8,2	-32,769	-70,552	90,9	2,8
2003	10	20	14	55	32,9	-32,914	-71,856	15	3,1
2003	10	22	6	47	7,5	-33,735	-70,278	1,7	2,6
2003	10	22	16	48	14,8	-33,139	-70,284	2,9	3,3
2003	10	22	22	53	22,6	-30,962	-71,605	14,2	2,9
2003	10	23	23	1	25,4	-32,432	-71,280	74,8	2,7
2003	10	23	23	34	37,1	-32,689	-71,263	47,5	2,8
2003	10	24	5	6	53,1	-32,655	-69,881	123,3	3
2003	10	24	6	9	37	-33,038	-72,165	15,5	3,5
2003	10	25	14	7	12,4	-33,993	-70,124	7,8	3,7
2003	10	25	23	3	48,2	-31,392	-71,701	28,6	3,7
2003	10	26	7	31	34,4	-31,733	-69,984	138	3,1
2003	10	26	8	4	1	-33,029	-72,152	13,8	3,4
2003	10	26	8	59	41,6	-32,515	-71,734	27,5	3,4
2003	10	26	21	8	6,8	-32,370	-71,389	48,7	3,1
2003	10	27	2	46	29,3	-33,950	-70,458	11,2	2,6
2003	10	27	15	26	19,8	-32,556	-71,715	31,5	4,3
2003	10	27	15	47	50,8	-32,602	-71,676	25,5	3,7
2003	10	27	16	49	27,9	-33,129	-70,267	5,4	3,5
2003	10	28	0	10	52,4	-31,946	-71,441	36,4	3,3
2003	10	28	1	47	24,7	-33,115	-72,714	25,8	3,1
2003	10	28	4	41	0,9	-29,308	-71,110	71,8	3,7
2003	10	28	8	42	38,1	-29,493	-71,525	36,5	4,4
2003	10	29	5	23	1,8	-31,494	-69,564	156,7	3,8
2003	10	29	12	39	27,5	-33,158	-70,355	100	2
2003	10	29	15	33	9,7	-32,474	-71,670	42,8	2,3
2003	10	30	0	51	23,9	-30,067	-71,075	79,6	3
2003	10	30	16	2	48,5	-28,916	-72,452	44	3,4
